datetime,tx_hash,from_address,to_address,value,value_usd,token_address
2024-08-06 07:52:47,0xee42fd908676b8b2fb5519b2f50347aef49965bb7a387e1680c9706ea38985d7,0x31ccd63c654c61446288546da9ead31b17b99db0,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0.1,241.56311394312144,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2024-08-06 08:05:11,0x55c9db343cf500ed2f6fa6dde2fbdc665a133ab9d3a046546d6878c4c58cd44b,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0.05,120.78155697156072,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2024-08-09 10:34:59,0x96e9eeccbba394d50508797ecbc963b1a2c5a6e53bae40d858790da991a142b8,0xcdcbe87907218f51666a8ae2e7e729cf8f094a16,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,1.0,2685.012750687489,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2024-08-14 10:01:35,0x2f406f2a9f8a239501f27020f96ce8321111e918c98270cb23594efc13033988,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,2.0106652087340224,5435.935048560454,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2024-08-14 12:59:47,0x6ea94fbb21aca0620ddf2acb85ab605ef150a9b1321797831689658b9fb1a5e5,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,1.0054138354440532,2718.1871366039527,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2024-08-23 11:51:11,0x20c002327df79b6a54ecab1372b040e9e854a1635c5f2569f81b9705cf7359bc,0x9598cc880c19da62ee8d5e4f6ca24b6a8a571b33,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,1.569048082057432,4116.06684301156,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2024-09-08 13:18:23,0xd216bcf6841f29fe952c7dfc6ca837418407e69771df0931ace6c49b91d51de9,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,14.521839861763809,33003.74602696555,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2024-09-09 14:16:47,0x53ba3a439f03aa91469a063ef924e73d9a55e9a6dddaa859ca5709ebb0edf67e,0x427bba37b4e6486b2de3b4678844edf1909ea56b,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,2000.0,4592805.9041529,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2024-09-25 08:17:59,0x5cb12687335e0a78f4ffdeb2a5efa85f485916e1f5d062a49fca9e1b5a2a32ab,0x7c40c2b14219ec5f8635f6f06426852005709bd4,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,1.0,2653.844345308008,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2024-10-05 11:10:11,0x58271f670b1764519d04ebca5fc0d71d5df8797991542d7d049e2f193a1f8375,0x673f06bb54fbb540e02d8bff5ff19c43d6b07c4e,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,49.80585168039493,120376.67963070207,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2024-10-12 04:03:11,0x004fe3eafc3938f65e0c9fc6c54f18fc59150cdb05539f54e1df8a13ca47a844,0x155df48ac561e361c18a76da5dfee193f782143e,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0.1996402168940486,486.26642820329414,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2024-10-13 02:45:59,0x2b8fde3e594d8601dbc4ab1194f77d134c4c1866b8e2193d3abfbcc40342d286,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,14.55717213165257,36067.03931778408,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
