datetime,tx_hash,from_address,to_address,value,token_address
2024-08-10 10:37:35,0xff25de84394cb6cbaf005b243ab5644fcb47cb4aa6f2266ef21b010fe50b4b97,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0xe6029647727eda0f0d925fbd35eac9c9a6be8720,200.000048,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-08-08 23:28:59,0x2f6c5b83ff4e925538db8eb5e3bcc087b624b61aca5830cb2d6b3f6895e80960,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0xbd129b7765ba31a718eda5f75fc5585b7c9861b4,858.972676,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-08-08 08:11:11,0x227a1081638bb05db377af20f34aa4f14e0b38ae42940794c3bf3975e2c337e8,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0xcb926f497763ea5cf993912a442431e6a91d5a64,100628.629591,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-08-08 08:24:47,0x245bfe85be7684594a496d8b6cb1e3e8fa0a23ab3c06007ac946fb52eac791a3,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x90b8695edcdefafa678df6d819307573f7b1a18c,20.367522,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-08-06 18:46:47,0x62fbe01b0602d9facf8b94e4ccc27bd5eaaf83615191c34df3d2b0c48fb760f6,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x700e75593dccbb0d9de117af8ba084382a63d576,40075.949436,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-08-05 12:44:35,0xa802bf00930d119d28a94f2e1ba1e1a6a4a7b520c136aa2de5d2c9f849752ed9,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x1e35a02913b8150e542c42221ff3c98d04237f37,17206.477264,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-08-05 10:46:23,0xf608ff7c6f1907cec4106ddbfc0fecf28c106024c8a16a9715befee2ef17345b,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0xd64cdf9b7101bf61292110579974589176d26846,5002.678691,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-08-05 08:20:35,0x21e31311f970e2bba692a0b443be36e9b354c4210909c15c4834047ad0699f45,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0xf873bebdd61ab385d6b24c135baf36c729ce8824,20198.422865,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-08-05 00:41:59,0x4d07d944a32a7c0bd85c38c2cb1c3a05a47919bf8993dffaaa36613c3088cd40,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0xdebc3e0cdf0c48ae94bf173032a35c853aaf25e3,60079.608553,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-08-04 01:48:11,0x058755fe44c4990ef5d0c8de9d0cc4a7c369c6a930036c10d2ac069dbc3f229c,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x330ac93962fb880e3bd61dfa51ed94795b035d93,2530.447356,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-08-03 17:46:11,0x98b7528e5dd487a7da302bec383c2cf30cd2ce9603f64ef5c4fdc3f357fa9eb9,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0xc0a893145ad461af44241a7db5bb99b8998e7d2c,13193.733109,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-08-03 15:41:11,0x9b4e11897abd59463919ebe1b615f877f85333f619c8e0f03128fa9ae5d01e76,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0xc0a893145ad461af44241a7db5bb99b8998e7d2c,20406.268786,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-08-02 11:49:11,0x50fc3b04871daed5bd36807c4b95010660f4985bf377f67b0558a2592922a0d0,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x3efed426257b1493e4fad8f54361649642f5b43e,40535.368173,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-08-02 03:09:11,0x4cc420976ce74bdede326e579196520480600daea49b0b7ca81a868ef6529894,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x9008d19f58aabd9ed0d60971565aa8510560ab41,26391.413184,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
