datetime,tx_hash,from_address,to_address,value,token_address
2024-06-12 12:11:59,0x8cf17fce43b098bacc3de5e5a94a0713a52a90ffadbc43f4dd0f0dee975b7050,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,11899.034634,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-11 22:49:47,0x7af4a01bc6d8c2056aea6ddb4eefb4a11e8f7f02874613f31d0c0ff25f705dc6,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,15000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-11 23:32:23,0x612d45e45d73739d6181efc9db61826356493b5122601413cc7ddc6d2e9ae8ae,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,1000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-13 14:48:59,0x0a822ebab863e0e464cb38ef3178accd179d713030a8eb3f252311d68647defc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,59574.282658,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-15 01:45:23,0x8fe9a0159c12e11805ee1bcfe04a57cbea0fb675c2e0fba1a131fcec8529db89,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,200.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-12 22:37:47,0xa712c244140f901b08302a28e982616d7d26681e56e3a8b4a5f2f28e0ba2e9c8,0x95f84e4469c70580ad1f76115550aa3306fc4c6e,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,3010.729463,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-07 11:55:23,0x1b97bb18e2e63ae7f295b3687473139fd9b3e51a5fc45333b2f890da36269033,0x4444aaaacdba5580282365e25b16309bd770ce4a,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,184153.797945,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-14 04:10:23,0x704f8c44e5ee86a812e63b40daf4bf910d5db88424a47ab064d68bf19ddf7fe0,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,10000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-13 20:07:47,0x3fbe03f1ec60afd1c9d3a948086ef05b6d197f314d3a18583977d6c51c594107,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,1000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-12 05:15:11,0x8857d7781122118c4f8a9aa573689858c39cc88da41895d6192380430f5f0901,0x87588d3fbcdff1bf84555f0a22056d94534a74a6,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,376.732153,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-15 08:22:23,0x8679861021b63e4f92b6ef491561fcd2174c956560cc3224952dbe880d52993e,0x90b8695edcdefafa678df6d819307573f7b1a18c,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,8934.70523,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-14 06:58:35,0xb5507086dee3bd15a66cfea5d5ab1445792ba118a716803f43b6eac84a43e11e,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,9475.831036,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-04 21:06:35,0x33e01aa95ad17acc2d86d249c256f63171372226743e22a789d53c7478ed5ce3,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,1255.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-02 18:46:47,0x522734766e18c31b39bd75e5fb3569a34e4fffc721e3d9c9d543413f296c4a29,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,5095.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-06 01:16:23,0x9fc02a717855b7694b4cafcd7360056b4590f51ac444294c93fa3ebcd7c01298,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,83830.346741,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-11 16:44:47,0x4c0741675b371ef52e70d64ae75861bbe216c394ce4ca8f85e168f187fe7d155,0xf98a3ba92f63870b609145c1f9ea1807bcc347b3,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,1899.556615,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-11 09:30:35,0x45c730be46c6e89be57e2bfd1ea7f653db90c2b944505840e77801504d719054,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,3500.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-10 23:24:59,0xff3404d5ff2898c4bec976328d0ca7aa6356194cbe74b695574e1f9d327fef04,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,50000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-14 18:03:23,0xd82583cd7dc81385e02e7543bab3a43019568339fa0a9109015593ce57636f68,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,9000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-28 09:26:23,0x0dfd91e645e7723d7a6e45cc1d1ee36fcefa463088e1ef0377000c52d92df785,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,100000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-28 10:49:47,0x705294f7aaac865594a8935e2e56369fdf5a5603dfd827de48c137e63de42bcf,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,25000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-27 16:45:35,0x737325229a14244ead8cf241a93b1194cd96b63497c677db398ddffc3219dd3b,0xd0002c648cca8dee2f2b8d70d542ccde8ad6ec03,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,101642.584527,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-28 08:31:11,0xa065022a47539dddfd039ffd83846f8dd605bc7eb4820d37e86a8010cd826e0f,0x90b8695edcdefafa678df6d819307573f7b1a18c,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,5.031568,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-28 08:31:11,0xa065022a47539dddfd039ffd83846f8dd605bc7eb4820d37e86a8010cd826e0f,0x90b8695edcdefafa678df6d819307573f7b1a18c,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,1743.38411,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-27 12:42:11,0x27ebe9abfab26614a966925b9e8aa6f5ae7b14a6994c51f9ea36bee8d32c1fdc,0x90b8695edcdefafa678df6d819307573f7b1a18c,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,24.280508,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-27 12:42:11,0x27ebe9abfab26614a966925b9e8aa6f5ae7b14a6994c51f9ea36bee8d32c1fdc,0x90b8695edcdefafa678df6d819307573f7b1a18c,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,86.60939,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-18 20:46:35,0x525e8812ff8b5f35018d088d7b2b90543a379a86480e1c87ef70d3677a3f7dc2,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,493.855165,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-18 22:54:35,0xb95012734108f27dadebc195a094abce185620d922dcc8ec43667804105bb009,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,3079.289246,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-18 22:54:59,0xd10e60cd7dcd699b5e632d01243bbc08142e83813d6f5ee772a8efa4c8e8ef40,0xb634316e06cc0b358437cbadd4dc94f1d3a92b3b,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,3964.658549,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
